txn_id,sender,receiver,amount,timestamp,channel,fraud_label,fraud_type
TXN-0000292,ACC-00289,ACC-00337,513335.83,2025-12-24T16:21:43,ATM,0,
TXN-0000293,ACC-00376,ACC-00374,357.81,2025-11-16T22:38:40,RTGS,0,
TXN-0000294,ACC-00020,ACC-00112,23710.41,2025-12-13T22:21:33,NEFT,0,
TXN-0000295,ACC-00032,ACC-00135,49897.31,2025-11-05T20:50:46,UPI,0,
TXN-0000296,ACC-00342,ACC-00105,61869.91,2025-11-20T06:45:36,RTGS,0,
TXN-0000297,ACC-00184,ACC-00198,18593.25,2025-11-15T14:25:12,RTGS,0,
TXN-0000298,ACC-00451,ACC-00023,1537.48,2025-10-04T20:59:04,ATM,0,
TXN-0000299,ACC-00165,ACC-00052,65538.42,2025-12-08T07:49:27,ATM,0,
TXN-0000300,ACC-00324,ACC-00424,813605.09,2025-10-27T13:17:24,IMPS,0,
TXN-0000301,ACC-00134,ACC-00296,2296.29,2025-11-22T20:25:39,NEFT,0,
TXN-0000302,ACC-00192,ACC-00334,171938.21,2025-11-06T18:00:43,UPI,0,
TXN-0000303,ACC-00334,ACC-00459,20103.61,2025-12-21T02:47:02,UPI,0,
TXN-0000304,ACC-00128,ACC-00192,32520.18,2025-12-28T02:01:41,UPI,0,
TXN-0000305,ACC-00207,ACC-00180,5457.7,2025-12-19T08:17:58,RTGS,0,
TXN-0000306,ACC-00249,ACC-00405,19890.13,2025-11-16T19:23:52,RTGS,0,
TXN-0000307,ACC-00003,ACC-00256,377030.09,2025-12-25T15:17:19,UPI,0,
TXN-0000308,ACC-00084,ACC-00117,103650.45,2025-10-08T11:37:42,NEFT,0,
TXN-0000309,ACC-00143,ACC-00108,820903.54,2025-10-15T14:05:07,UPI,0,
TXN-0000310,ACC-00185,ACC-00308,302350.25,2025-12-09T15:26:11,IMPS,0,
TXN-0000311,ACC-00338,ACC-00117,80045.94,2025-11-10T06:07:11,IMPS,0,
TXN-0000312,ACC-00368,ACC-00058,838258.79,2025-11-16T18:00:54,IMPS,0,
TXN-0000313,ACC-00245,ACC-00107,80032.47,2025-11-27T08:38:33,UPI,0,
TXN-0000314,ACC-00426,ACC-00210,161196.39,2025-10-03T04:18:11,UPI,0,
TXN-0000315,ACC-00065,ACC-00293,21293.82,2025-11-27T12:16:12,UPI,0,
TXN-0000316,ACC-00322,ACC-00262,40936.71,2025-10-04T19:19:16,RTGS,0,
TXN-0000317,ACC-00075,ACC-00028,10348.92,2025-10-17T03:36:12,UPI,0,
TXN-0000318,ACC-00092,ACC-00264,215615.3,2025-11-09T08:46:54,NEFT,0,
TXN-0000319,ACC-00288,ACC-00326,4354.88,2025-10-02T19:23:16,RTGS,0,
TXN-0000320,ACC-00372,ACC-00338,148483.72,2025-12-19T17:46:31,UPI,0,
TXN-0000321,ACC-00043,ACC-00110,25766.44,2025-11-13T14:43:10,NEFT,0,
TXN-0000322,ACC-00241,ACC-00444,299013.73,2025-11-16T18:22:07,UPI,0,
TXN-0000323,ACC-00425,ACC-00210,140303.64,2025-11-28T08:03:20,UPI,0,
TXN-0000324,ACC-00298,ACC-00420,962378.48,2025-12-14T12:22:53,UPI,0,
TXN-0000325,ACC-00337,ACC-00261,135319.57,2025-10-26T16:22:40,UPI,0,
TXN-0000326,ACC-00351,ACC-00175,2143.78,2025-12-29T13:14:08,NEFT,0,
TXN-0000327,ACC-00302,ACC-00035,32192.36,2025-10-23T07:30:17,UPI,0,
TXN-0000328,ACC-00067,ACC-00055,4404.52,2025-10-02T14:35:37,UPI,0,
TXN-0000329,ACC-00440,ACC-00465,14286.87,2025-11-18T23:14:34,IMPS,0,
TXN-0000330,ACC-00423,ACC-00076,551397.46,2025-11-28T18:56:34,UPI,0,
TXN-0000331,ACC-00243,ACC-00461,114411.96,2025-11-29T16:28:01,NEFT,0,
TXN-0000332,ACC-00449,ACC-00401,10320.89,2025-11-21T14:19:17,NEFT,0,
TXN-0000333,ACC-00060,ACC-00047,5856.51,2025-11-16T19:42:10,IMPS,0,
TXN-0000334,ACC-00461,ACC-00308,38522.89,2025-11-22T08:37:38,IMPS,0,
TXN-0000335,ACC-00459,ACC-00480,4065.09,2025-12-15T05:34:44,IMPS,0,
TXN-0000336,ACC-00220,ACC-00267,10850.29,2025-11-10T20:15:53,UPI,0,
TXN-0000337,ACC-00022,ACC-00357,63679.44,2025-11-21T10:33:43,NEFT,0,
TXN-0000338,ACC-00480,ACC-00410,290558.92,2025-11-16T19:25:44,IMPS,0,
TXN-0000339,ACC-00195,ACC-00179,108637.36,2025-11-27T04:34:53,IMPS,0,
TXN-0000340,ACC-00464,ACC-00389,587.38,2025-12-21T06:47:43,IMPS,0,
TXN-0000341,ACC-00050,ACC-00217,62809.41,2025-10-13T23:58:12,UPI,0,
TXN-0000342,ACC-00392,ACC-00119,41343.08,2025-12-28T08:39:09,RTGS,0,
TXN-0000343,ACC-00145,ACC-00306,76496.67,2025-12-25T03:00:48,NEFT,0,
TXN-0000344,ACC-00131,ACC-00096,666088.24,2025-10-01T12:44:41,IMPS,0,
TXN-0000345,ACC-00404,ACC-00003,885.52,2025-11-26T02:48:27,NEFT,0,
TXN-0000346,ACC-00266,ACC-00003,12531.66,2025-11-06T09:52:58,IMPS,0,
TXN-0000347,ACC-00352,ACC-00411,105201.35,2025-10-31T16:06:15,NEFT,0,
TXN-0000348,ACC-00054,ACC-00079,2107.23,2025-11-11T08:49:07,IMPS,0,
TXN-0000349,ACC-00129,ACC-00133,517470.75,2025-12-23T00:14:26,NEFT,0,
TXN-0000350,ACC-00289,ACC-00187,70477.01,2025-11-29T09:47:07,UPI,0,
TXN-0000351,ACC-00348,ACC-00203,166683.35,2025-12-13T07:12:43,UPI,0,
TXN-0000352,ACC-00282,ACC-00401,12994.76,2025-11-24T03:12:54,NEFT,0,
TXN-0000353,ACC-00189,ACC-00286,157121.5,2025-11-23T21:02:13,NEFT,0,
TXN-0000354,ACC-00157,ACC-00295,248512.59,2025-11-03T10:24:30,IMPS,0,
TXN-0000355,ACC-00203,ACC-00376,55225.52,2025-10-14T09:43:22,RTGS,0,
TXN-0000356,ACC-00337,ACC-00060,55377.11,2025-12-12T14:32:00,UPI,0,
TXN-0000357,ACC-00400,ACC-00358,59078.23,2025-10-16T17:00:35,UPI,0,
TXN-0000358,ACC-00260,ACC-00205,7676.96,2025-12-16T07:42:06,UPI,0,
TXN-0000359,ACC-00281,ACC-00314,27846.1,2025-12-07T16:15:41,IMPS,0,
TXN-0000360,ACC-00026,ACC-00082,27596.92,2025-11-07T18:40:38,ATM,0,
TXN-0000361,ACC-00002,ACC-00411,72410.67,2025-10-09T20:15:06,IMPS,0,
TXN-0000362,ACC-00241,ACC-00474,219626.5,2025-11-28T06:40:23,NEFT,0,
TXN-0000363,ACC-00032,ACC-00134,5402.6,2025-10-22T12:45:43,UPI,0,
TXN-0000364,ACC-00311,ACC-00019,28998.05,2025-12-10T08:11:42,UPI,0,
TXN-0000365,ACC-00205,ACC-00314,522625.27,2025-12-03T16:59:56,NEFT,0,
TXN-0000366,ACC-00364,ACC-00493,9523.72,2025-11-28T00:12:43,UPI,0,
TXN-0000367,ACC-00396,ACC-00419,8266.36,2025-10-18T00:24:40,NEFT,0,
TXN-0000368,ACC-00224,ACC-00005,52268.6,2025-10-20T14:00:42,RTGS,0,
TXN-0000369,ACC-00476,ACC-00411,166024.95,2025-11-20T07:23:04,UPI,0,
TXN-0000370,ACC-00017,ACC-00401,37070.13,2025-11-28T04:58:15,NEFT,0,
TXN-0000371,ACC-00357,ACC-00118,397173.73,2025-11-29T17:29:47,UPI,0,
TXN-0000372,ACC-00018,ACC-00184,169774.98,2025-10-24T05:30:30,IMPS,0,
TXN-0000373,ACC-00499,ACC-00080,165260.14,2025-10-09T10:21:30,ATM,0,
TXN-0000374,ACC-00399,ACC-00204,98460.4,2025-11-04T06:50:49,IMPS,0,
TXN-0000375,ACC-00207,ACC-00300,2397112.82,2025-10-20T10:45:25,NEFT,0,
TXN-0000376,ACC-00377,ACC-00360,25102.15,2025-10-07T15:53:22,RTGS,0,
TXN-0000377,ACC-00281,ACC-00145,986.0,2025-12-10T12:01:32,IMPS,0,
TXN-0000378,ACC-00468,ACC-00298,651907.43,2025-11-03T19:07:14,UPI,0,
TXN-0000379,ACC-00417,ACC-00141,15932.89,2025-10-22T23:18:24,NEFT,0,
TXN-0000380,ACC-00099,ACC-00232,44098.67,2025-11-09T05:17:12,NEFT,0,
TXN-0000381,ACC-00133,ACC-00089,383536.95,2025-11-09T12:41:32,NEFT,0,
TXN-0000382,ACC-00286,ACC-00037,2030.29,2025-11-18T20:28:08,UPI,0,
TXN-0000383,ACC-00484,ACC-00059,3816.29,2025-12-17T22:59:27,NEFT,0,
TXN-0000384,ACC-00131,ACC-00448,2033.88,2025-11-22T05:24:20,IMPS,0,
TXN-0000385,ACC-00294,ACC-00128,8695.45,2025-12-07T09:35:03,NEFT,0,
TXN-0000386,ACC-00193,ACC-00288,80125.22,2025-11-16T22:56:21,IMPS,0,
TXN-0000387,ACC-00387,ACC-00173,93296.52,2025-12-15T07:16:34,NEFT,0,
TXN-0000388,ACC-00235,ACC-00459,59712.31,2025-11-26T23:24:17,RTGS,0,
TXN-0000389,ACC-00246,ACC-00059,2855.55,2025-10-26T00:45:48,UPI,0,
TXN-0000390,ACC-00324,ACC-00403,567.83,2025-10-22T09:31:40,IMPS,0,
TXN-0000391,ACC-00117,ACC-00409,40048.1,2025-10-31T15:42:21,NEFT,0,
TXN-0000392,ACC-00180,ACC-00264,15534.26,2025-11-22T00:09:33,UPI,0,
TXN-0000393,ACC-00426,ACC-00134,83024.78,2025-10-25T02:28:55,UPI,0,
TXN-0000394,ACC-00204,ACC-00344,128478.46,2025-12-12T16:48:10,IMPS,0,
TXN-0000395,ACC-00038,ACC-00283,46575.72,2025-10-18T07:54:06,NEFT,0,
TXN-0000396,ACC-00181,ACC-00111,142662.87,2025-12-26T19:54:28,NEFT,0,
TXN-0000397,ACC-00093,ACC-00484,54862.23,2025-12-12T10:40:12,IMPS,0,
TXN-0000398,ACC-00465,ACC-00097,94288.68,2025-11-18T10:45:09,IMPS,0,
TXN-0000399,ACC-00120,ACC-00376,10214.75,2025-10-24T12:01:57,RTGS,0,
TXN-0000400,ACC-00105,ACC-00117,26283.57,2025-10-20T16:28:49,IMPS,0,
TXN-0000401,ACC-00428,ACC-00316,51750.89,2025-11-04T13:36:14,UPI,0,
TXN-0000402,ACC-00054,ACC-00061,159046.4,2025-12-29T08:11:37,UPI,0,
TXN-0000403,ACC-00489,ACC-00339,17876.92,2025-11-17T19:59:32,NEFT,0,
TXN-0000404,ACC-00391,ACC-00438,92790.64,2025-11-22T13:43:32,ATM,0,
TXN-0000405,ACC-00434,ACC-00246,22504.94,2025-11-06T00:57:02,NEFT,0,
TXN-0000406,ACC-00252,ACC-00459,29390.42,2025-12-25T12:50:56,RTGS,0,
TXN-0000407,ACC-00444,ACC-00140,161641.19,2025-11-17T15:39:33,UPI,0,
TXN-0000408,ACC-00391,ACC-00468,1004.75,2025-11-19T15:01:39,UPI,0,
TXN-0000409,ACC-00113,ACC-00384,3520.47,2025-11-25T23:43:38,UPI,0,
TXN-0000410,ACC-00269,ACC-00409,2520.13,2025-11-11T02:04:16,NEFT,0,
TXN-0000411,ACC-00276,ACC-00016,544.29,2025-11-18T18:51:07,UPI,0,
TXN-0000412,ACC-00440,ACC-00351,10712.04,2025-12-15T07:59:14,UPI,0,
TXN-0000413,ACC-00499,ACC-00061,139941.68,2025-12-07T19:01:39,NEFT,0,
TXN-0000414,ACC-00161,ACC-00352,21746.51,2025-10-01T19:37:00,UPI,0,
TXN-0000415,ACC-00107,ACC-00194,51845.43,2025-11-26T09:50:50,UPI,0,
TXN-0000416,ACC-00185,ACC-00313,257968.17,2025-12-23T16:14:14,UPI,0,
TXN-0000417,ACC-00280,ACC-00134,396263.64,2025-10-24T00:34:27,UPI,0,
TXN-0000418,ACC-00490,ACC-00313,32066.01,2025-11-03T07:28:21,UPI,0,
TXN-0000419,ACC-00255,ACC-00217,415174.67,2025-10-21T10:34:34,NEFT,0,
TXN-0000420,ACC-00385,ACC-00190,42865.73,2025-11-05T10:41:36,RTGS,0,
TXN-0000421,ACC-00143,ACC-00230,8044.01,2025-10-18T11:10:20,NEFT,0,
TXN-0000422,ACC-00294,ACC-00351,12457.52,2025-10-23T04:35:56,IMPS,0,
TXN-0000423,ACC-00369,ACC-00138,2527.62,2025-12-18T01:39:35,UPI,0,
TXN-0000424,ACC-00221,ACC-00438,7341.94,2025-11-06T23:31:21,UPI,0,
TXN-0000425,ACC-00409,ACC-00491,19064.25,2025-12-11T16:55:39,UPI,0,
TXN-0000426,ACC-00412,ACC-00004,154268.99,2025-10-18T03:31:29,NEFT,0,
TXN-0000427,ACC-00068,ACC-00457,804025.04,2025-12-22T11:13:19,NEFT,0,
TXN-0000428,ACC-00273,ACC-00368,3017.17,2025-10-31T15:41:52,IMPS,0,
TXN-0000429,ACC-00153,ACC-00128,73650.74,2025-11-24T13:52:39,RTGS,0,
TXN-0000430,ACC-00024,ACC-00203,5580.43,2025-10-10T14:37:40,IMPS,0,
TXN-0000431,ACC-00030,ACC-00110,85344.8,2025-12-19T00:20:00,UPI,0,
TXN-0000432,ACC-00429,ACC-00322,28682.55,2025-10-10T08:23:58,NEFT,0,
TXN-0000433,ACC-00171,ACC-00133,1345.3,2025-11-05T01:06:08,UPI,0,
TXN-0000434,ACC-00285,ACC-00477,193094.42,2025-12-18T15:28:25,UPI,0,
TXN-0000435,ACC-00010,ACC-00210,12222.07,2025-10-12T18:30:13,UPI,0,
TXN-0000436,ACC-00347,ACC-00493,13890.77,2025-11-28T19:05:39,UPI,0,
TXN-0000437,ACC-00294,ACC-00332,5294.62,2025-12-03T00:35:05,NEFT,0,
TXN-0000438,ACC-00399,ACC-00145,11184.57,2025-11-04T11:27:50,UPI,0,
TXN-0000439,ACC-00261,ACC-00249,78448.9,2025-12-15T05:17:06,IMPS,0,
TXN-0000440,ACC-00455,ACC-00040,25831.76,2025-11-06T23:57:35,NEFT,0,
TXN-0000441,ACC-00237,ACC-00323,65617.1,2025-10-15T01:31:15,RTGS,0,
TXN-0000442,ACC-00327,ACC-00413,69665.42,2025-11-02T18:10:18,NEFT,0,
TXN-0000443,ACC-00313,ACC-00292,391284.81,2025-11-09T07:11:19,IMPS,0,
TXN-0000444,ACC-00036,ACC-00040,19594.12,2025-10-16T17:29:10,UPI,0,
TXN-0000445,ACC-00160,ACC-00162,2544.41,2025-12-03T09:37:50,UPI,0,
TXN-0000446,ACC-00136,ACC-00309,247954.45,2025-12-02T14:07:48,UPI,0,
TXN-0000447,ACC-00454,ACC-00227,19996.68,2025-12-15T19:48:05,RTGS,0,
TXN-0000448,ACC-00185,ACC-00382,270024.07,2025-11-26T23:37:19,NEFT,0,
TXN-0000449,ACC-00230,ACC-00211,72408.49,2025-10-17T05:52:46,UPI,0,
TXN-0000450,ACC-00011,ACC-00064,28679.92,2025-12-10T15:49:57,UPI,0,
TXN-0000451,ACC-00128,ACC-00481,68036.3,2025-12-12T05:21:18,IMPS,0,
TXN-0000452,ACC-00040,ACC-00107,1216906.58,2025-10-17T04:55:46,UPI,0,
TXN-0000453,ACC-00048,ACC-00032,1526617.33,2025-12-25T07:29:54,NEFT,0,
TXN-0000454,ACC-00027,ACC-00013,41146.17,2025-12-14T20:24:20,UPI,0,
TXN-0000455,ACC-00391,ACC-00042,48452.69,2025-10-11T02:10:14,UPI,0,
TXN-0000456,ACC-00079,ACC-00043,252012.08,2025-12-03T13:52:14,RTGS,0,
TXN-0000457,ACC-00199,ACC-00158,7925.26,2025-10-23T06:26:17,UPI,0,
TXN-0000458,ACC-00145,ACC-00226,66139.85,2025-11-30T19:48:20,UPI,0,
TXN-0000459,ACC-00269,ACC-00429,34663.65,2025-10-17T13:32:43,UPI,0,
TXN-0000460,ACC-00339,ACC-00182,63897.45,2025-12-23T12:48:16,RTGS,0,
TXN-0000461,ACC-00442,ACC-00243,8102.57,2025-11-15T08:38:22,ATM,0,
TXN-0000462,ACC-00276,ACC-00478,2077.2,2025-10-27T10:46:17,NEFT,0,
TXN-0000463,ACC-00069,ACC-00496,870.12,2025-12-07T17:34:44,NEFT,0,
TXN-0000464,ACC-00302,ACC-00305,4859.59,2025-11-14T07:49:23,NEFT,0,
TXN-0000465,ACC-00325,ACC-00449,15904.93,2025-11-24T18:10:44,NEFT,0,
TXN-0000466,ACC-00327,ACC-00273,21423.74,2025-10-31T01:33:47,RTGS,0,
TXN-0000467,ACC-00246,ACC-00276,1187090.71,2025-10-23T01:14:51,IMPS,0,
TXN-0000468,ACC-00226,ACC-00157,265876.73,2025-11-05T12:20:12,NEFT,0,
TXN-0000469,ACC-00079,ACC-00155,6426.83,2025-10-02T00:35:48,UPI,0,
TXN-0000470,ACC-00417,ACC-00388,67905.7,2025-12-22T07:51:30,UPI,0,
TXN-0000471,ACC-00146,ACC-00240,17452.87,2025-11-21T22:52:14,UPI,0,
TXN-0000472,ACC-00472,ACC-00251,21766.89,2025-12-13T08:22:44,NEFT,0,
TXN-0000473,ACC-00004,ACC-00392,50695.18,2025-11-11T18:59:13,IMPS,0,
TXN-0000474,ACC-00305,ACC-00118,110692.13,2025-12-17T08:36:09,UPI,0,
TXN-0000475,ACC-00191,ACC-00096,19718.94,2025-11-09T23:24:50,RTGS,0,
TXN-0000476,ACC-00223,ACC-00202,246454.52,2025-10-25T06:18:00,UPI,0,
TXN-0000477,ACC-00377,ACC-00330,4649.48,2025-11-07T20:07:15,IMPS,0,
TXN-0000478,ACC-00112,ACC-00134,36732.25,2025-10-08T16:34:19,NEFT,0,
TXN-0000479,ACC-00122,ACC-00264,3897370.71,2025-12-14T05:30:12,IMPS,0,
TXN-0000480,ACC-00313,ACC-00413,54260.05,2025-12-07T08:57:41,IMPS,0,
TXN-0000481,ACC-00145,ACC-00332,479158.21,2025-12-12T03:08:42,NEFT,0,
TXN-0000482,ACC-00137,ACC-00211,42818.96,2025-10-19T06:04:23,RTGS,0,
TXN-0000483,ACC-00093,ACC-00069,103300.63,2025-10-29T02:48:21,UPI,0,
TXN-0000484,ACC-00233,ACC-00316,32787.09,2025-11-13T23:01:26,UPI,0,
TXN-0000485,ACC-00318,ACC-00251,26722.64,2025-10-19T05:34:52,UPI,0,
TXN-0000486,ACC-00077,ACC-00025,8927.86,2025-11-21T22:34:19,UPI,0,
TXN-0000487,ACC-00497,ACC-00052,78790.09,2025-10-28T09:22:28,UPI,0,
TXN-0000488,ACC-00366,ACC-00224,7841.87,2025-12-10T14:16:56,UPI,0,
TXN-0000489,ACC-00046,ACC-00077,120337.24,2025-10-02T10:18:40,NEFT,0,
TXN-0000490,ACC-00175,ACC-00215,256149.52,2025-10-31T06:01:34,IMPS,0,
TXN-0000491,ACC-00255,ACC-00190,70245.85,2025-11-15T00:27:47,IMPS,0,
TXN-0000492,ACC-00016,ACC-00169,21693.16,2025-10-08T18:56:00,IMPS,0,
TXN-0000493,ACC-00487,ACC-00074,82218.7,2025-10-06T10:34:43,UPI,0,
TXN-0000494,ACC-00200,ACC-00036,20834.98,2025-11-22T17:43:44,NEFT,0,
TXN-0000495,ACC-00098,ACC-00458,195630.87,2025-12-21T16:55:43,UPI,0,
TXN-0000496,ACC-00195,ACC-00424,1344.09,2025-10-02T05:23:46,UPI,0,
TXN-0000497,ACC-00393,ACC-00365,19848.96,2025-10-25T04:07:27,UPI,0,
TXN-0000498,ACC-00499,ACC-00226,1008.82,2025-10-24T23:55:46,IMPS,0,
TXN-0000499,ACC-00017,ACC-00101,2462.4,2025-11-14T17:49:21,IMPS,0,
TXN-0000500,ACC-00048,ACC-00266,422925.79,2025-12-04T15:54:39,ATM,0,
TXN-0000501,ACC-00242,ACC-00199,181921.94,2025-12-06T03:52:32,ATM,0,
TXN-0000502,ACC-00479,ACC-00165,9946.1,2025-10-16T09:35:29,NEFT,0,
TXN-0000503,ACC-00021,ACC-00381,2429.63,2025-11-23T08:36:50,NEFT,0,
TXN-0000504,ACC-00129,ACC-00246,174.84,2025-12-01T23:51:34,UPI,0,
TXN-0000505,ACC-00184,ACC-00454,13652.91,2025-10-06T01:22:21,RTGS,0,
TXN-0000506,ACC-00111,ACC-00498,2832717.4,2025-10-11T23:08:32,UPI,0,
TXN-0000507,ACC-00222,ACC-00166,79442.73,2025-10-02T11:06:37,UPI,0,
TXN-0000508,ACC-00141,ACC-00299,13263.48,2025-10-12T14:48:13,UPI,0,
TXN-0000509,ACC-00124,ACC-00004,83880.16,2025-10-05T01:51:05,NEFT,0,
TXN-0000510,ACC-00353,ACC-00243,2186.98,2025-12-06T20:06:12,NEFT,0,
TXN-0000511,ACC-00190,ACC-00394,21265.0,2025-10-09T16:30:11,UPI,0,
TXN-0000512,ACC-00255,ACC-00046,43436.68,2025-12-06T14:22:00,NEFT,0,
TXN-0000513,ACC-00476,ACC-00496,31101.73,2025-12-13T17:54:12,NEFT,0,
TXN-0000514,ACC-00030,ACC-00182,150760.99,2025-12-02T13:58:06,UPI,0,
TXN-0000515,ACC-00274,ACC-00405,67532.31,2025-10-11T10:14:26,UPI,0,
TXN-0000516,ACC-00119,ACC-00162,120932.38,2025-11-24T05:03:02,IMPS,0,
TXN-0000517,ACC-00387,ACC-00177,10518.91,2025-12-18T05:00:36,RTGS,0,
TXN-0000518,ACC-00375,ACC-00098,182785.34,2025-10-03T01:45:20,IMPS,0,
TXN-0000519,ACC-00183,ACC-00370,681523.84,2025-10-14T01:56:55,UPI,0,
TXN-0000520,ACC-00020,ACC-00248,6334.28,2025-12-08T14:33:28,NEFT,0,
TXN-0000521,ACC-00150,ACC-00277,7347.74,2025-12-07T16:12:56,NEFT,0,
TXN-0000522,ACC-00290,ACC-00095,402082.19,2025-11-22T18:43:39,UPI,0,
TXN-0000523,ACC-00374,ACC-00239,25734.32,2025-10-27T17:33:08,RTGS,0,
TXN-0000524,ACC-00306,ACC-00468,454466.06,2025-12-23T13:15:07,NEFT,0,
TXN-0000525,ACC-00035,ACC-00271,16373.77,2025-10-16T01:14:07,NEFT,0,
TXN-0000526,ACC-00419,ACC-00134,498362.02,2025-11-22T14:02:00,UPI,0,
TXN-0000527,ACC-00000,ACC-00397,46012.78,2025-12-01T22:42:30,NEFT,0,
TXN-0000528,ACC-00375,ACC-00094,57803.92,2025-12-25T17:22:53,UPI,0,
TXN-0000529,ACC-00438,ACC-00186,607126.49,2025-12-15T08:14:58,NEFT,0,
TXN-0000530,ACC-00164,ACC-00369,18935.87,2025-10-07T03:35:49,IMPS,0,
TXN-0000531,ACC-00275,ACC-00419,6674.04,2025-11-07T14:55:08,UPI,0,
TXN-0000532,ACC-00349,ACC-00254,16197.05,2025-12-14T08:17:23,NEFT,0,
TXN-0000533,ACC-00313,ACC-00144,81977.58,2025-11-01T07:42:45,NEFT,0,
TXN-0000534,ACC-00164,ACC-00056,2168.16,2025-10-10T08:17:36,NEFT,0,
TXN-0000535,ACC-00034,ACC-00022,114399.0,2025-12-21T02:08:29,RTGS,0,
TXN-0000536,ACC-00091,ACC-00447,13769.5,2025-10-04T00:52:23,UPI,0,
TXN-0000537,ACC-00248,ACC-00098,286663.06,2025-10-10T14:06:45,UPI,0,
TXN-0000538,ACC-00328,ACC-00428,488.01,2025-11-07T17:30:03,IMPS,0,
TXN-0000539,ACC-00269,ACC-00319,8814.75,2025-12-08T02:10:48,NEFT,0,
TXN-0000540,ACC-00025,ACC-00187,1744.73,2025-10-22T10:19:16,NEFT,0,
TXN-0000541,ACC-00036,ACC-00006,8207.36,2025-12-29T10:10:03,UPI,0,
TXN-0000542,ACC-00251,ACC-00475,56715.26,2025-12-26T09:18:29,IMPS,0,
TXN-0000543,ACC-00239,ACC-00410,26301.78,2025-12-02T00:47:01,UPI,0,
TXN-0000544,ACC-00285,ACC-00380,23015.44,2025-12-26T10:51:13,NEFT,0,
TXN-0000545,ACC-00188,ACC-00406,27267.95,2025-12-08T18:46:13,UPI,0,
TXN-0000546,ACC-00315,ACC-00136,52370.51,2025-11-21T08:42:28,UPI,0,
TXN-0000547,ACC-00036,ACC-00427,5911.38,2025-10-30T12:08:56,UPI,0,
TXN-0000548,ACC-00110,ACC-00491,129615.72,2025-11-20T10:29:18,UPI,0,
TXN-0000549,ACC-00371,ACC-00118,119706.57,2025-11-21T14:51:36,UPI,0,
TXN-0000550,ACC-00098,ACC-00269,72625.28,2025-12-03T18:37:59,UPI,0,
TXN-0000551,ACC-00320,ACC-00485,98889.68,2025-10-18T08:51:44,NEFT,0,
TXN-0000552,ACC-00285,ACC-00212,61917.15,2025-12-12T10:33:30,UPI,0,
TXN-0000553,ACC-00326,ACC-00295,1415696.15,2025-11-04T18:06:54,IMPS,0,
TXN-0000554,ACC-00359,ACC-00340,31046.16,2025-11-11T11:09:24,RTGS,0,
TXN-0000555,ACC-00085,ACC-00405,20894.69,2025-10-18T12:21:15,NEFT,0,
TXN-0000556,ACC-00258,ACC-00172,9354.85,2025-12-03T20:09:37,UPI,0,
TXN-0000557,ACC-00307,ACC-00226,5664.24,2025-11-04T04:58:28,RTGS,0,
TXN-0000558,ACC-00281,ACC-00166,3865.9,2025-12-22T00:39:09,UPI,0,
TXN-0000559,ACC-00391,ACC-00324,7333.18,2025-11-11T19:20:34,IMPS,0,
TXN-0000560,ACC-00165,ACC-00311,31977.1,2025-10-24T08:55:27,NEFT,0,
TXN-0000561,ACC-00109,ACC-00192,66285.82,2025-12-14T08:13:46,NEFT,0,
TXN-0000562,ACC-00381,ACC-00130,39817.26,2025-11-04T22:52:50,ATM,0,
TXN-0000563,ACC-00229,ACC-00491,9154.83,2025-11-08T13:17:17,UPI,0,
TXN-0000564,ACC-00017,ACC-00145,183566.49,2025-11-27T20:13:40,UPI,0,
TXN-0000565,ACC-00069,ACC-00455,137440.01,2025-10-30T07:20:31,UPI,0,
TXN-0000566,ACC-00113,ACC-00109,27245.21,2025-12-23T01:58:23,UPI,0,
TXN-0000567,ACC-00395,ACC-00420,11212.12,2025-12-06T23:09:43,IMPS,0,
TXN-0000568,ACC-00470,ACC-00283,97457.36,2025-11-19T15:20:56,NEFT,0,
TXN-0000569,ACC-00474,ACC-00292,50937.39,2025-10-16T00:30:41,UPI,0,
TXN-0000570,ACC-00235,ACC-00182,2679.46,2025-10-16T03:45:21,UPI,0,
TXN-0000571,ACC-00187,ACC-00455,32132.89,2025-11-26T12:31:16,UPI,0,
TXN-0000572,ACC-00131,ACC-00415,58201.39,2025-10-30T03:45:19,UPI,0,
TXN-0000573,ACC-00204,ACC-00291,7190.74,2025-12-29T02:49:10,UPI,0,
TXN-0000574,ACC-00039,ACC-00370,51109.11,2025-11-01T12:35:14,IMPS,0,
TXN-0000575,ACC-00088,ACC-00249,2647.36,2025-12-20T04:01:57,RTGS,0,
TXN-0000576,ACC-00359,ACC-00295,402373.07,2025-12-19T13:36:32,RTGS,0,
TXN-0000577,ACC-00304,ACC-00328,343282.83,2025-10-30T03:58:01,UPI,0,
TXN-0000578,ACC-00413,ACC-00295,23051.1,2025-11-07T01:04:00,UPI,0,
TXN-0000579,ACC-00028,ACC-00471,69857.85,2025-12-14T20:19:50,UPI,0,
TXN-0000580,ACC-00450,ACC-00418,474.44,2025-11-12T04:00:09,NEFT,0,
TXN-0000581,ACC-00444,ACC-00061,4530.44,2025-12-24T10:44:58,IMPS,0,
TXN-0000582,ACC-00382,ACC-00334,21401.11,2025-12-22T11:25:39,NEFT,0,
TXN-0000583,ACC-00005,ACC-00324,5271.98,2025-12-15T11:31:00,NEFT,0,
TXN-0000584,ACC-00027,ACC-00156,131388.47,2025-11-20T21:54:06,UPI,0,
